"title","company","salary","location","description","skills","url","crawl_time"
"Junior/Senior Software Backend (.NET, dotnet, netcore)","Globaltech","Negotiable","Quận Phú Nhuận, Hồ Chí Minh","Your role & responsibilities Your skills & qualifications Benefits for you Được ghi nhận, thưởng theo năng lực và hiệu quả công việc hàng quý/năm và theo quy định của Công ty Được cung cấp trang thiết bị làm việc (Macbook, Laptop, LCD 24”…) Được xem xét tăng lương ít nhất 1 năm/lần tùy vào năng lực và mức độ tiềm năng của Bạn Hỗ trợ chi phí đi công tác Môi trường, điều kiện làm việc chuyên nghiệp, tiện nghi, hiện đại, rộng rãi, thân thiện với môi trường, chuẩn văn phòng hạng B+ Chế độ nghỉ phép và bảo hiểm (BHXH-BHYT-BHTN) theo quy định pháp luật Được mua bảo hiểm sức khoẻ cao cấp (Bảo hiểm Tai nạn tối đa 100 triệu đồng/người/năm, trợ cấp trong thời gian nghỉ điều trị tai nạn tối đa 180 ngày/năm/người; Điều trị nội trú do ốm đau, bệnh tật, thai sản tối đa 70 triệu đồng/năm/người; Điều trị ngoại trú, bệnh tật, nha khoa…) cho nhân sự và người thân Phụ cấp ăn sáng, ăn trưa và tiền gửi xe Thưởng Lễ, Tết, Sinh nhật, Kết hôn,... Teambuilding/quý, Du lịch/năm Được đánh giá năng lực làm việc theo quý/năm và nâng cấp bậc trong công việc; làm việc, cộng tác cùng đội ngũ nhân sự chất lượng cao, chuyên gia theo mô hình quản trị dựa trên OKRs, CFRs, SAFe; nhiều cơ hội phát triển năng lực, thăng tiến sự nghiệp dựa trên năng lực và giá trị của bản thân Được xem xét tài trợ kinh phí các chương trình đào tạo, tham gia hội thảo trong nước và quốc tế giúp nâng cao năng lực, phục vụ công việc","C#, .NET, .NET Core","https://topdev.vn/detail-jobs/junior-senior-software-backend-net-dotnet-netcore-globaltech-2104235?src=topdev_home&medium=superhotjobs","2026-06-09 22:23:52.993844"
"[Việt Nam] UA Marketing - Game Mobile","CÔNG TY TNHH NSTAGE VIỆT NAM","Negotiable","Thành phố Hà Nội, Hà Nội","NSTAGE thông ​qua việc vận hành ​các ​live game ​một cách ổn ​định mỗi ​năm, ​đang đồng ​hành ​cùng ​hơn 1 triệu ​người ​dùng và đã ​dẫn ​dắt ​thành công hơn ​45 dự ​án. Chúng ​tôi không ​chỉ tìm ​kiếm ​những marketer đơn ​thuần quản ​lý các con số, mà mong muốn tìm được một “Growth Catalyst” – người có thể khám phá insight từ dữ liệu và sử dụng AI như một công cụ để hành động nhanh hơn người khác gấp 3 lần. Đặc biệt, chúng tôi đang chờ đợi những Marketer yêu thích nhịp độ nhanh của thị trường Hyper-casual và Casual game, và có khả năng thu hút sự chú ý của người dùng trên toàn thế giới. NSTAGE là nơi bạn có thể thỏa thích phát huy khả năng của bản thân mình. Đừng bỏ lỡ cơ hội cùng phát triển và trưởng thành với chúng tôi - Facebook của NSTAGE: link Your role & responsibilities Your skills & qualifications Benefits for you MÔI TRƯỜNG LÀM VIỆC Làm việc 5 ngày/tuần Thứ Hai đến thứ Sáu, giờ làm việc linh hoạt NGHỈ PHÉP & NGÀY LỄ Nghỉ phép năm: Nghỉ phép năm và ngày lễ theo quy định pháp luật Nghỉ phép đặc biệt: Có nghỉ hiếu/hỉ và nghỉ phép đặc biệt SỨC KHỎE & PHÚC LỢI Khám sức khỏe định kỳ: Khám sức khỏe định kỳ hàng năm được công ty chi trả CHẾ ĐỘ & HỖ TRỢ Bữa ăn cùng nhau 2 lần/tháng: Tất cả nhân viên cùng ăn với nhau 2 lần mỗi tháng Đồ ăn nhẹ tại công ty: Cung cấp đồ ăn nhẹ và đồ uống miễn phí tại văn phòng Tất cả nhân viên cùng ăn với nhau 2 lần mỗi tháng Hỗ trợ phí gửi xe máy: Công ty hỗ trợ toàn bộ phí gửi xe máy Sinh nhật tan làm sớm: Nhân viên sinh nhật được tan làm sớm để vui chơi Cơ hội công tác Hàn Quốc: Cơ hội đi công tác tại trụ sở chính ở Hàn Quốc Thưởng Tết: Thưởng Tết tối đa 2 tháng lương Workshop hàng năm: Workshop toàn công ty 1 lần/năm để gắn kết và học hỏi Hỗ trợ học ngoại ngữ: Hỗ trợ chi phí học ngoại ngữ (tiếng Hàn, tiếng Anh, v.v.","Marketing, Game Mobile, ai","https://topdev.vn/detail-jobs/viet-nam-ua-marketing-game-mobile-cong-ty-tnhh-nstage-viet-nam-2108305?src=topdev_home&medium=superhotjobs","2026-06-09 22:23:53.779779"
"Chuyên viên System Engineer","MobiFone","Negotiable","Thành phố Hà Nội, Hà Nội","Số lượng: 5 Your role & responsibilities Your skills & qualifications Benefits for you Thu nhập từ 280-400 triệu/năm Quyền lợi về Bảo hiểm xã hội/thất nghiệp và các phúc lợi hấp dẫn khác, gói bảo hiểm y tế quyền lợi đến $8000 Các chế độ bồi dưỡng, ăn trưa 1.000.000đ/tháng, thuê bao nội bộ 320.000đ/tháng Được đào tạo phát triển bản thân, nâng cao các kỹ năng và chuyên môn nghề nghiệp Làm việc tại môi trường chuyên nghiệp, năng động, trẻ trung và trải nghiệm các hoạt động văn hóa doanh nghiệp đặc sắc Cơ hội tiếp cận với những doanh nghiệp, dự án lớn, những xu hướng công nghệ/nền tảng mới nhất, thỏa sức sáng tạo phát triển bản thân Thời gian làm việc: 08h - 17h từ Thứ 2 đến Thứ 6 hàng tuần (Nghỉ Thứ 7, CN)","Linux, Python, System Engineer","https://topdev.vn/detail-jobs/chuyen-vien-system-engineer-mobifone-2105996?src=topdev_home&medium=superhotjobs","2026-06-09 22:23:55.510011"
"Kỹ sư lập trình Frontend","CÔNG TY TNHH CUNG CẤP GIẢI PHÁP DỊCH VỤ GIÁ TRỊ GIA TĂNG (VIVAS)","12.000.000 VND to 15.000.000 VND","Quận Cầu Giấy, Hà Nội","Số lượng tuyển: 03 Lĩnh vực ngành nghề: CNTT Phần mềm. Địa điểm làm việc: TP. Hà Nội. Tính chất công việc: Full time. Your role & responsibilities Your skills & qualifications Benefits for you Mức lương thỏa thuận, không giới hạn Được hỗ trợ ăn trưa Được đóng BHXH, BHYT, BHTN và hưởng đầy đủ các quyền lợi theo Luật lao động Việt Nam Một năm có thể đạt 15 đến 20 tháng lương Xét tăng lương theo quy định của Công ty Du lịch hàng năm Được đào tạo và làm việc trong môi trường trẻ trung, chuyên nghiệp, có cơ hội thăng tiến Thời gian làm việc: Từ thứ 2 đến thứ 6 (Sáng 8h00-11h30, Chiều 13h00-17h30)","JavaScript, VueJS, Angular","https://topdev.vn/detail-jobs/ky-su-lap-trinh-frontend-cong-ty-tnhh-cung-cap-giai-phap-dich-vu-gia-tri-gia-tang-vivas-2104515?src=topdev_home&medium=superhotjobs","2026-06-09 22:23:56.975085"
"[HN] TRUNG TÂM ĐỔI MỚI SÁNG TẠO - MANUAL & AUTOMATION TESTER","Tổng Công ty Bưu điện Việt Nam (Vietnam Post)","15.000.000 VND to 45.000.000 VND","Thành phố Hà Nội, Hà Nội","Tổng công ty Bưu điện Việt Nam (Vietnam Post) là doanh nghiệp Bưu chính quốc gia có nhiệm vụ duy trì và quản lý mạng bưu chính công cộng trên toàn thể lãnh thổ Việt Nam, đồng thời là cánh tay nối dài của hệ thống hành chính, là doanh nghiệp tiên phong trong xây dựng nền tảng số mang tính hạ tầng phục vụ phát triển kinh tế số, xã hội số, quốc gia số và thực hiện sứ mệnh vì cộng đồng. Với hơn 13.000 điểm phục vụ trải dài đến tận cấp thôn, bản, miền núi, hải đảo và với hơn 50.000 người lao động, Bưu điện Việt Nam trở thành doanh nghiệp bưu chính vận chuyển lớn nhất Việt Nam. Vietnam Post là thành viên của Tổ chức Liên minh bưu chính thế giới (UPU), có quan hệ hợp tác với Bưu chính của hầu hết các quốc gia trên thế giới. Bên cạnh đó, Vietnam Post cũng là đối tác của nhiều doanh nghiệp lớn trong nước và quốc tế như: Prudential, Vietnam Airlines, AirMekong, Western Union, Daiichi-life, HSBC, Agribank, … Trung tâm Đổi mới sáng tạo là đơn vị thành viên của Vietnam Post có sứ mệnh nghiên cứu xây dựng và triển khai chiến lược công nghệ thông tin hướng tới hiện đại hóa tổng thể hoạt động điều hành, sản xuất, kinh doanh, cung ứng sản phẩm, dịch vụ trên toàn quốc và quốc tế. Các ứng viên có cơ hội làm việc, phát triển và thử thách ở nhiều mảng ứng dụng, công nghệ mới (BigData, AI, Cloud Computing...) với những hệ thống lớn như: CRM, ERP, BI, Quản lý Logistics, Vận chuyển (TMS), Bưu chính Quốc tế (UPU, OE) Thương mại điện tử - eCommerce, Quản lý hệ thống kênh phân phối (DMS), Bán lẻ tại điểm (POS), Quản lý kho hàng (WMS), Thanh toán, Thu chi hộ, Ví điện tử, Hành chính công, Chính phủ điện tử...; Xây dựng, quản trị hệ thống an toàn, an ninh mạng cho hạ tầng, cơ sở dữ liệu và các phần mềm, ứng dụng đáp ứng các quy định và tiêu chuẩn trong nước, quốc tế. Your role & responsibilities Requirement Analysis, System Design, Coding, Code Review, Documentation, Performance Optimization, Deployment, Version Control, Debugging, Testing, Maintenance, Security Measures, Technical Debt Management Your skills & qualifications Development Tools, Frameworks and Libraries, APIs and Web Services, Cloud Services, Testing and Quality Assurance, Security, Databases, Methodologies, Algorithmic Knowledge, Domain Expertise, Tracking tools Benefits for you Thưởng onboarding khi gia nhập sớm Thưởng theo kết quả kinh doanh, Thưởng nóng khi kết thúc dự án; được thanh toán tiền làm thêm giờ. Được xét tăng lương theo định kỳ hoặc theo năng lực không giới hạn thời gian. Cơ hội thăng tiến cao; Được tham gia các khóa đào tạo theo lĩnh vực chuyên môn của Tổng công ty ở trong nước và nước ngoài. Môi trường làm việc chuyên nghiệp, trẻ trung, năng động. Đóng BHXH, BHYT, BHTN và hưởng các chế độ theo quy định của Nhà nước. Thăm khám sức khỏe định kỳ hằng năm, hỗ trợ đồng phục Tổng công ty. Tham gia các câu lạc bộ tiếng anh, bóng đá, bóng bàn, cầu lông... Làm từ thứ 2 đến hết thứ 6, cụ thể: + 8h – 18h: từ thứ 2 đến thứ 5 hàng tuần + 8h -17h: thứ 6 hàng tuần + Nghỉ trưa: 12h-13h","Automation Tester, Manual Tester, Jira, ai","https://topdev.vn/detail-jobs/hn-trung-tam-doi-moi-sang-tao-manual-automation-tester-tong-cong-ty-buu-dien-viet-nam-vietnam-post-2104346?src=topdev_home&medium=superhotjobs","2026-06-09 22:23:57.951903"
"Khối CNTT - CV/CVC/CVCC Vận hành hạ tầng","NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN LỘC PHÁT VIỆT NAM LPBANK","Negotiable","Quận Hoàn Kiếm, Hà Nội","Your role & responsibilities Your skills & qualifications Benefits for you Thưởng các Ngày lễ, Tết theo chính sách ngân hàng từng thời kỳ (Từ 16-18 tháng lương/ năm) Đầy đủ các chế độ, quyền lợi của cán bộ nhân viên Ngân hàng. Môi trường năng động, thân thiện, gần gũi. Có nhiều cơ hội học đào tạo, học hỏi và phát triển. Chính sách review lương hàng năm Cung cấp thiết bị làm việc Du lịch/team building hằng năm Tham gia đầy đủ bảo hiểm (BHXH/BHYT) 12 ngày phép năm Làm việc từ 08h00 đến 17h00, từ Thứ 2 đến Thứ 6 hàng tuần. Từ 08h00 đến 12h00 sáng Thứ 7 (Tuỳ từng thời kỳ)","Oracle, MongoDB, Nginx, Server, Apache","https://topdev.vn/detail-jobs/khoi-cntt-cv-cvc-cvcc-van-hanh-ha-tang-ngan-hang-thuong-mai-co-phan-loc-phat-viet-nam-lpbank-2110868?src=topdev_home&medium=superhotjobs","2026-06-09 22:24:00.240521"
"Khối CNTT - CV/CVC/CVCC Vận hành hạ tầng","NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN LỘC PHÁT VIỆT NAM LPBANK","Negotiable","Quận Hoàn Kiếm, Hà Nội","Your role & responsibilities Your skills & qualifications Benefits for you Thưởng các Ngày lễ, Tết theo chính sách ngân hàng từng thời kỳ (Từ 16-18 tháng lương/ năm) Đầy đủ các chế độ, quyền lợi của cán bộ nhân viên Ngân hàng. Môi trường năng động, thân thiện, gần gũi. Có nhiều cơ hội học đào tạo, học hỏi và phát triển. Chính sách review lương hàng năm Cung cấp thiết bị làm việc Du lịch/team building hằng năm Tham gia đầy đủ bảo hiểm (BHXH/BHYT) 12 ngày phép năm Làm việc từ 08h00 đến 17h00, từ Thứ 2 đến Thứ 6 hàng tuần. Từ 08h00 đến 12h00 sáng Thứ 7 (Tuỳ từng thời kỳ)","Oracle, MongoDB, Nginx, Server, Apache","https://topdev.vn/detail-jobs/khoi-cntt-cv-cvc-cvcc-van-hanh-ha-tang-ngan-hang-thuong-mai-co-phan-loc-phat-viet-nam-lpbank-2110868?src=topdev_home&medium=superhotjobs","2026-06-09 22:24:02.227791"
"[Hà Nội/Hồ Chí Minh] CV/CVC/CVCC Kỹ thuật Dữ liệu (DE)","NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN LỘC PHÁT VIỆT NAM LPBANK","Negotiable","Quận 1, Hồ Chí Minh","Your role & responsibilities Your skills & qualifications Benefits for you Thưởng các Ngày lễ, Tết theo chính sách ngân hàng từng thời kỳ (Từ 16-18 tháng lương/ năm) Đầy đủ các chế độ, quyền lợi của cán bộ nhân viên Ngân hàng. Môi trường năng động, thân thiện, gần gũi. Có nhiều cơ hội học đào tạo, học hỏi và phát triển. Chính sách review lương hàng năm Cung cấp thiết bị làm việc Du lịch/team building hằng năm Tham gia đầy đủ bảo hiểm (BHXH/BHYT) 12 ngày phép năm Làm việc từ 08h00 đến 17h00, từ Thứ 2 đến Thứ 6 hàng tuần. Từ 08h00 đến 12h00 sáng Thứ 7 (Tuỳ từng thời kỳ)","Data Engineer, Azure, Data Warehouse, ETL, Data Architecture","https://topdev.vn/detail-jobs/ha-noi-ho-chi-minh-cv-cvc-cvcc-ky-thuat-du-lieu-de-ngan-hang-thuong-mai-co-phan-loc-phat-viet-nam-lpbank-2105324?src=topdev_home&medium=superhotjobs","2026-06-09 22:24:02.810619"
"Mobile Trading System Developer","DaouKiwoom Innovation","22.000.000 VND to 45.000.000 VND","Quận Bình Thạnh, Hồ Chí Minh","Your role & responsibilities Your skills & qualifications Benefits for you Competitive Salary & Benefits (13th month salary and Annual Performance Bonus) Leave & Work-Life Balance (15-day Annual Leave, Christmas Leave, 90-min menstrual leave for women) Health & Well-being (Premium Private Medical Insurance DBV, 24/7 Accident Insurance, Annual Health Check) Professional Growth & Opportunities","JavaScript, Mobile, React Native","https://topdev.vn/detail-jobs/mobile-trading-system-developer-daoukiwoom-innovation-2110328?src=topdev_home&medium=superhotjobs","2026-06-09 22:24:04.210068"
"Chuyên viên Tư vấn Khách hàng Cá nhân (Chuyên viên UB) (1-3 năm Kinh nghiệm, thành tích Tốt và Rất Tốt) - Khu vực Long Biên, Hà Nội (2026TD451033)","MBBANK","9.000.000 VND to 35.000.000 VND","Thành phố Hà Nội, Hà Nội","Địa điểm làm việc: Khu vực Long Biên, Hà Nội Lưu ý quan trọng : Để đảm bảo hồ sơ được tiếp nhận xử lý, ứng viên cần nộp hồ sơ ứng tuyển trên website tuyển dụng chính thức của MBBANK tại địa chỉ: https://careers.mbbank.com.vn/ Your role & responsibilities Your skills & qualifications Benefits for you Trải nghiệm Thu nhập hấp dẫn với gói đãi ngộ toàn diện: Thưởng tháng lương 13; Thưởng thành tích 06 tháng, 1 năm ; Thưởng các dịp lễ tết trong năm ; Thưởng theo danh hiệu cá nhân và tập thể… Du lịch nghỉ dưỡng hàng năm, Khám sức khỏe định kì; Gói bảo hiểm sức khỏe cá nhân và người thân (MIC); Quà tặng và ngày nghỉ sinh nhật hưởng nguyên lương Cơ hội nghề nghiệp và phát triển bản thân: Được thử sức với các nền tảng công nghệ mới, tham gia vào những dự án chuyển đổi lớn của ngân hàng Có cơ hội học hỏi từ các Chuyên gia, lãnh đạo nội bộ hàng đầu tại MB trong lĩnh vực IT, Tài chính ngân hàng Được trải nghiệm các phương pháp học tập mới và phát triển năng lực theo lộ trình công danh. Hưởng các chính sách hỗ trợ, khuyến khích học tập, nâng cao trình độ và phát triển bản thân (chứng chỉ nghề quốc tế...) Môi trường làm việc lý tưởng với: Những phương pháp làm việc mới đầy sự linh hoạt, sáng tạo và hiệu quả Những người cộng sự thân thiện và tài năng Cơ sở vật chất, không gian làm việc xanh và hiện đại.","Ngân Hàng, Tài Chính, Core Banking, Financial, Business Development","https://topdev.vn/detail-jobs/chuyen-vien-tu-van-khach-hang-ca-nhan-chuyen-vien-ub-1-3-nam-kinh-nghiem-thanh-tich-tot-va-rat-tot-khu-vuc-long-bien-ha-noi-2026td451033-mbbank-2111119?src=topdev_home&medium=superhotjobs","2026-06-09 22:24:05.293522"
"[Việt Nam] Game Designer","CÔNG TY TNHH NSTAGE VIỆT NAM","Negotiable","Thành phố Hà Nội, Hà Nội","Thông qua ​việc vận hành ổn ​định ​các dịch ​vụ Live game ​hàng năm, ​NSTAGE ​hiện đang ​đồng ​hành ​cùng hơn 1 ​triệu ​người dùng và ​đã ​triển ​khai thành công ​hơn 45 ​dự ​án. Vượt ra ​khỏi những ​giới ​hạn tưởng tượng ​đơn thuần, ​chúng tôi đang tìm kiếm một Game Designer, người sẽ kiến tạo nên những quy tắc cho thế giới game, không gian thu hút người chơi dừng chân và có những trải nghiệm vui vẻ. Từ sự tối giản của thể loại Hyper casual cho đến các hệ thống được kì công xây dựng của dòng game Idle RPG, chính những bản thiết kế do bạn phác thảo sẽ trở thành niềm vui hàng ngày của người chơi trên toàn thế giới. Chúng tôi đang chờ đón bạn - những người có thể biến ý tưởng thành hiện thực và chứng minh sức hấp dẫn của game thông qua các chỉ số dữ liệu (metrics) thực tế. Facebook của NSTAGE: link Your role & responsibilities Your skills & qualifications Benefits for you MÔI TRƯỜNG LÀM VIỆC Làm việc 5 ngày/tuần Thứ Hai đến thứ Sáu, giờ làm việc linh hoạt NGHỈ PHÉP & NGÀY LỄ Nghỉ phép năm: Nghỉ phép năm và ngày lễ theo quy định pháp luật Nghỉ phép đặc biệt: Có nghỉ hiếu/hỉ và nghỉ phép đặc biệt SỨC KHỎE & PHÚC LỢI Khám sức khỏe định kỳ: Khám sức khỏe định kỳ hàng năm được công ty chi trả CHẾ ĐỘ & HỖ TRỢ Bữa ăn cùng nhau 2 lần/tháng: Tất cả nhân viên cùng ăn với nhau 2 lần mỗi tháng Đồ ăn nhẹ tại công ty: Cung cấp đồ ăn nhẹ và đồ uống miễn phí tại văn phòng Tất cả nhân viên cùng ăn với nhau 2 lần mỗi tháng Hỗ trợ phí gửi xe máy: Công ty hỗ trợ toàn bộ phí gửi xe máy Sinh nhật tan làm sớm: Nhân viên sinh nhật được tan làm sớm để vui chơi Cơ hội công tác Hàn Quốc: Cơ hội đi công tác tại trụ sở chính ở Hàn Quốc Thưởng Tết: Thưởng Tết tối đa 2 tháng lương Workshop hàng năm: Workshop toàn công ty 1 lần/năm để gắn kết và học hỏi Hỗ trợ học ngoại ngữ: Hỗ trợ chi phí học ngoại ngữ (tiếng Hàn, tiếng Anh, v.v.","Game Design","https://topdev.vn/detail-jobs/viet-nam-game-designer-cong-ty-tnhh-nstage-viet-nam-2106021?src=topdev_home&medium=superhotjobs","2026-06-09 22:24:08.738642"
"[Việt Nam] UI Game Artist","CÔNG TY TNHH NSTAGE VIỆT NAM","Negotiable","Thành phố Hà Nội, Hà Nội","Thông qua ​các dịch vụ live ​game ​ổn định ​hàng năm, NSTAGE ​đang kết ​nối ​và đồng ​hành ​cùng ​hơn 1 triệu ​người ​dùng và dẫn ​dắt ​thành ​công hơn 45 ​dự án ​khác ​nhau. Chúng tôi ​đang tìm ​kiếm ​một UI Artist ​không chỉ ​dừng lại ở công việc, mà đang chờ đón một UI Artist – người sẵn sàng làm việc hết mình, vui vẻ học hỏi và giao tiếp hiệu quả với đồng nghiệp tại NSTAGE. Tại NSTAGE – nơi những kinh nghiệm quý báu có thể phát huy hiệu suất cao nhất – đừng bỏ lỡ cơ hội cùng chúng tôi phát triển và trưởng thành! - Facebook của NSTAGE: link - Giới thiệu đội ngũ sẽ cùng làm việc(KR): link Your role & responsibilities Your skills & qualifications Benefits for you MÔI TRƯỜNG LÀM VIỆC Làm việc 5 ngày/tuần Thứ Hai đến thứ Sáu, giờ làm việc linh hoạt NGHỈ PHÉP & NGÀY LỄ Nghỉ phép năm: Nghỉ phép năm và ngày lễ theo quy định pháp luật Nghỉ phép đặc biệt: Có nghỉ hiếu/hỉ và nghỉ phép đặc biệt SỨC KHỎE & PHÚC LỢI Khám sức khỏe định kỳ: Khám sức khỏe định kỳ hàng năm được công ty chi trả CHẾ ĐỘ & HỖ TRỢ Bữa ăn cùng nhau 2 lần/tháng: Tất cả nhân viên cùng ăn với nhau 2 lần mỗi tháng Đồ ăn nhẹ tại công ty: Cung cấp đồ ăn nhẹ và đồ uống miễn phí tại văn phòng Tất cả nhân viên cùng ăn với nhau 2 lần mỗi tháng Hỗ trợ phí gửi xe máy: Công ty hỗ trợ toàn bộ phí gửi xe máy Sinh nhật tan làm sớm: Nhân viên sinh nhật được tan làm sớm để vui chơi Cơ hội công tác Hàn Quốc: Cơ hội đi công tác tại trụ sở chính ở Hàn Quốc Thưởng Tết: Thưởng Tết tối đa 2 tháng lương Workshop hàng năm: Workshop toàn công ty 1 lần/năm để gắn kết và học hỏi Hỗ trợ học ngoại ngữ: Hỗ trợ chi phí học ngoại ngữ (tiếng Hàn, tiếng Anh, v.v.","UX/UI Design, Game, Game Design","https://topdev.vn/detail-jobs/viet-nam-ui-game-artist-cong-ty-tnhh-nstage-viet-nam-2106028?src=topdev_home&medium=superhotjobs","2026-06-09 22:24:12.507883"
"Chuyên viên Khách hàng Doanh nghiệp (1-3 năm Kinh nghiệm, thành tích Tốt và Rất Tốt) - CN. Sóc Sơn - Xã Sóc Sơn, Hà Nội (2026TD451611)","MBBANK","10.000.000 VND to 35.000.000 VND","Thành phố Hà Nội, Hà Nội","Địa điểm làm việc: Xã Sóc Sơn, Hà Nội Lưu ý quan trọng : Để đảm bảo hồ sơ được tiếp nhận xử lý, ứng viên cần nộp hồ sơ ứng tuyển trên website tuyển dụng chính thức của MBBANK tại địa chỉ: https://careers.mbbank.com.vn/ Your role & responsibilities Your skills & qualifications Benefits for you Trải nghiệm Thu nhập hấp dẫn với gói đãi ngộ toàn diện: Thưởng tháng lương 13; Thưởng thành tích 06 tháng, 1 năm ; Thưởng các dịp lễ tết trong năm ; Thưởng theo danh hiệu cá nhân và tập thể… Du lịch nghỉ dưỡng hàng năm, Khám sức khỏe định kì; Gói bảo hiểm sức khỏe cá nhân và người thân (MIC); Quà tặng và ngày nghỉ sinh nhật hưởng nguyên lương Cơ hội nghề nghiệp và phát triển bản thân: Được thử sức với các nền tảng công nghệ mới, tham gia vào những dự án chuyển đổi lớn của ngân hàng Có cơ hội học hỏi từ các Chuyên gia, lãnh đạo nội bộ hàng đầu tại MB trong lĩnh vực IT, Tài chính ngân hàng Được trải nghiệm các phương pháp học tập mới và phát triển năng lực theo lộ trình công danh. Hưởng các chính sách hỗ trợ, khuyến khích học tập, nâng cao trình độ và phát triển bản thân (chứng chỉ nghề quốc tế...) Môi trường làm việc lý tưởng với: Những phương pháp làm việc mới đầy sự linh hoạt, sáng tạo và hiệu quả Những người cộng sự thân thiện và tài năng Cơ sở vật chất, không gian làm việc xanh và hiện đại.","Ngân Hàng, Tài Chính, Core Banking, Financial, Business Development","https://topdev.vn/detail-jobs/chuyen-vien-khach-hang-doanh-nghiep-1-3-nam-kinh-nghiem-thanh-tich-tot-va-rat-tot-cn-soc-son-xa-soc-son-ha-noi-2026td451611-mbbank-2111121?src=topdev_home&medium=superhotjobs","2026-06-09 22:24:15.929604"
"[Việt Nam] Game Designer","CÔNG TY TNHH NSTAGE VIỆT NAM","Negotiable","Thành phố Hà Nội, Hà Nội","Thông qua ​việc vận hành ổn ​định ​các dịch ​vụ Live game ​hàng năm, ​NSTAGE ​hiện đang ​đồng ​hành ​cùng hơn 1 ​triệu ​người dùng và ​đã ​triển ​khai thành công ​hơn 45 ​dự ​án. Vượt ra ​khỏi những ​giới ​hạn tưởng tượng ​đơn thuần, ​chúng tôi đang tìm kiếm một Game Designer, người sẽ kiến tạo nên những quy tắc cho thế giới game, không gian thu hút người chơi dừng chân và có những trải nghiệm vui vẻ. Từ sự tối giản của thể loại Hyper casual cho đến các hệ thống được kì công xây dựng của dòng game Idle RPG, chính những bản thiết kế do bạn phác thảo sẽ trở thành niềm vui hàng ngày của người chơi trên toàn thế giới. Chúng tôi đang chờ đón bạn - những người có thể biến ý tưởng thành hiện thực và chứng minh sức hấp dẫn của game thông qua các chỉ số dữ liệu (metrics) thực tế. Facebook của NSTAGE: link Your role & responsibilities Your skills & qualifications Benefits for you MÔI TRƯỜNG LÀM VIỆC Làm việc 5 ngày/tuần Thứ Hai đến thứ Sáu, giờ làm việc linh hoạt NGHỈ PHÉP & NGÀY LỄ Nghỉ phép năm: Nghỉ phép năm và ngày lễ theo quy định pháp luật Nghỉ phép đặc biệt: Có nghỉ hiếu/hỉ và nghỉ phép đặc biệt SỨC KHỎE & PHÚC LỢI Khám sức khỏe định kỳ: Khám sức khỏe định kỳ hàng năm được công ty chi trả CHẾ ĐỘ & HỖ TRỢ Bữa ăn cùng nhau 2 lần/tháng: Tất cả nhân viên cùng ăn với nhau 2 lần mỗi tháng Đồ ăn nhẹ tại công ty: Cung cấp đồ ăn nhẹ và đồ uống miễn phí tại văn phòng Tất cả nhân viên cùng ăn với nhau 2 lần mỗi tháng Hỗ trợ phí gửi xe máy: Công ty hỗ trợ toàn bộ phí gửi xe máy Sinh nhật tan làm sớm: Nhân viên sinh nhật được tan làm sớm để vui chơi Cơ hội công tác Hàn Quốc: Cơ hội đi công tác tại trụ sở chính ở Hàn Quốc Thưởng Tết: Thưởng Tết tối đa 2 tháng lương Workshop hàng năm: Workshop toàn công ty 1 lần/năm để gắn kết và học hỏi Hỗ trợ học ngoại ngữ: Hỗ trợ chi phí học ngoại ngữ (tiếng Hàn, tiếng Anh, v.v.","Game Design","https://topdev.vn/detail-jobs/viet-nam-game-designer-cong-ty-tnhh-nstage-viet-nam-2108302?src=topdev_home&medium=superhotjobs","2026-06-09 22:24:17.293042"
